User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type
User_236,Nissan Leaf,75.0,Station_417,New York,2024-01-10 19:00:00,2024-01-10 20:50:00,12.669821074783700,2.816823552679630,18.718296489912400,32.17861799697760,Morning,Friday,35.91735462644320,67.07789382329930,296.13166242421200,29.403022298145400,3.0,Level 1,Long-Distance Traveler
User_237,Tesla Model 3,50.0,Station_76,Los Angeles,2024-01-10 20:00:00,2024-01-10 23:35:00,25.354114117757400,0.6133138204604280,16.880572186148100,19.33324015410660,Night,Tuesday,72.40240860746700,67.4333705105874,73.38219447318040,2.9761661488567200,0.0,Level 1,Long-Distance Traveler
User_238,BMW i3,100.0,Station_177,San Francisco,2024-01-10 21:00:00,2024-01-10 22:23:00,37.928111661586100,1.7132415118711700,,36.205450901625900,Night,Monday,35.54534803333890,87.9370445474593,69.64107368111120,-1.326875184102850,2.0,Level 2,Long-Distance Traveler
User_239,Hyundai Kona,75.0,Station_184,Chicago,2024-01-10 22:00:00,2024-01-10 23:08:00,,0.6885174005928380,30.004410358551600,23.490223679490800,Evening,Sunday,32.64110424647580,60.21991718310400,111.1895587063960,-8.60920022011333,6.0,Level 1,Casual Driver
User_240,Hyundai Kona,50.0,Station_319,Chicago,2024-01-10 23:00:00,2024-01-11 00:11:00,31.877190174337100,1.3839409159301200,23.4663558449473,38.28944612935820,Evening,Sunday,68.8236838416409,92.8371241203629,249.7635288631290,38.18867276301530,6.0,DC Fast Charger,Casual Driver
User_241,Chevy Bolt,50.0,Station_131,San Francisco,2024-01-11 00:00:00,2024-01-11 03:05:00,29.582840438091400,3.20387178644321,37.183765395523500,16.67307135359610,Night,Sunday,24.743941274646500,80.60437845117380,248.92409077830500,5.7985721096451400,5.0,Level 2,Commuter
User_242,Tesla Model 3,100.0,Station_363,New York,2024-01-11 01:00:00,2024-01-11 01:58:00,37.50977747998430,3.518061326092400,6.3417812899680100,23.230268834617400,Evening,Sunday,31.204338559111000,76.03450437720260,203.72896600535700,30.128829937288300,1.0,DC Fast Charger,Casual Driver
User_243,Tesla Model 3,62.0,Station_49,San Francisco,2024-01-11 02:00:00,2024-01-11 05:20:00,7.849721866582430,2.5562635369752600,,25.950449081204400,Evening,Tuesday,89.85040927390600,85.15241978349390,26.36280787105250,39.56907374252950,3.0,DC Fast Charger,Commuter
User_244,Chevy Bolt,100.0,Station_55,New York,2024-01-11 03:00:00,2024-01-11 05:40:00,66.52076448264910,0.2066308831427140,15.099483913288100,34.74007813074270,Morning,Wednesday,19.505299781211800,63.48592020479550,123.57006025521000,-6.756693664930930,3.969244032327300,Level 1,Long-Distance Traveler
User_245,Chevy Bolt,100.0,Station_154,Los Angeles,2024-01-11 04:00:00,2024-01-11 06:47:00,,2.009360269130970,74.61279366196830,7.892927162643740,Evening,Saturday,82.21735478489600,77.0156633853816,206.71459212844500,27.408689648904400,2.0,Level 1,Commuter
User_246,Chevy Bolt,62.0,Station_355,San Francisco,2024-01-11 05:00:00,2024-01-11 08:36:00,29.84062267463910,3.4738635759039400,14.03909939573780,9.062227772773590,Afternoon,Tuesday,17.26238082837490,53.656511987273000,195.47378637535500,19.17667043576220,7.0,Level 2,Commuter
User_247,BMW i3,100.0,Station_200,New York,2024-01-11 06:00:00,2024-01-11 08:51:00,59.781219876480200,3.83954484305295,28.461752587529500,13.52412910726730,Afternoon,Tuesday,72.52185208494850,69.18586552693500,134.38465833280900,18.12959243719740,6.0,Level 2,Casual Driver
User_248,Tesla Model 3,94.82402915199080,Station_308,Los Angeles,2024-01-11 07:00:00,2024-01-11 10:53:00,76.3581979165499,2.9748362665638900,10.894668580638800,68.93168828909300,Afternoon,Saturday,80.67885938684180,64.03368551301670,213.49060791189900,36.46750890918340,5.0,Level 2,Commuter
User_249,BMW i3,100.0,Station_356,San Francisco,2024-01-11 08:00:00,2024-01-11 11:24:00,60.41010374511420,1.7089707006188000,48.78868465608590,17.898531567126000,Evening,Thursday,77.00681784966230,82.5309652201098,99.54258330686340,12.8704939724941,2.0,DC Fast Charger,Casual Driver
User_250,Chevy Bolt,85.0,Station_373,Chicago,2024-01-11 09:00:00,2024-01-11 10:11:00,44.78548903983440,3.4306460183858100,35.39040522700010,36.90895524974600,Night,Friday,20.08304245350330,76.26295568732960,283.9026933704650,10.649007273572300,6.0,DC Fast Charger,Commuter
User_251,Tesla Model 3,75.0,Station_118,San Francisco,2024-01-11 10:00:00,2024-01-11 12:03:00,22.227673652160100,3.3820778286635100,,27.52374174000060,Afternoon,Friday,30.814653686562800,57.707547332155600,227.54225711573100,0.5105196978449660,1.0,DC Fast Charger,Casual Driver
User_252,BMW i3,100.0,Station_263,Houston,2024-01-11 11:00:00,2024-01-11 14:09:00,22.275712407676300,2.3128773289248600,18.209034298086300,24.41374839022290,Morning,Wednesday,83.64021009068950,59.25917190505720,114.54068138039800,21.749940963028900,3.0,DC Fast Charger,Long-Distance Traveler
User_253,BMW i3,85.0,Station_46,San Francisco,2024-01-11 12:00:00,2024-01-11 13:01:00,29.01396645530420,2.525432775511760,43.00986974325930,12.291979377235400,Evening,Saturday,70.2479743817307,92.49814391459220,199.63810211952100,1.0811829646770400,3.0,Level 1,Casual Driver
User_254,Chevy Bolt,75.0,Station_302,Houston,2024-01-11 13:00:00,2024-01-11 16:19:00,61.117528737013200,2.710755712940240,28.40157855499120,20.04094214431460,Night,Sunday,28.71589130188670,52.96116985862480,172.6673987833460,-3.13350858069093,1.0,Level 2,Long-Distance Traveler
User_255,Tesla Model 3,62.0,Station_356,Los Angeles,2024-01-11 14:00:00,2024-01-11 17:09:00,65.55092159002760,3.5756254859207300,12.163397213863900,24.209287058524600,Night,Sunday,47.910629867539000,97.30684588616210,153.22096912222100,28.694656948924200,3.0,Level 1,Casual Driver
User_256,Chevy Bolt,50.0,Station_400,San Francisco,2024-01-11 15:00:00,2024-01-11 15:55:00,76.57976765251060,0.6246182928077810,10.566450938160500,36.69399042773480,Evening,Wednesday,47.05893885898730,71.88986244683490,33.627512610082200,16.467568637658100,0.0,Level 1,Long-Distance Traveler
User_257,Tesla Model 3,50.0,Station_408,Los Angeles,2024-01-11 16:00:00,2024-01-11 18:24:00,37.09360176408390,0.8530870981871090,23.61922632717280,19.54237559378940,Evening,Thursday,53.70511180037990,53.29568233519600,180.1478561199580,14.726961210694800,7.0,DC Fast Charger,Long-Distance Traveler
User_258,Hyundai Kona,100.0,Station_189,Los Angeles,2024-01-11 17:00:00,2024-01-11 19:38:00,56.35798687093990,3.2109261461579200,,35.070840181419000,Morning,Wednesday,25.435919395008500,68.9325735626183,233.91395835681300,5.855527430630380,0.0,Level 2,Casual Driver
User_259,Nissan Leaf,85.0,Station_310,New York,2024-01-11 18:00:00,2024-01-11 19:25:00,6.35451648199704,1.0468543998817100,4.1099254234670300,10.033691933756800,Evening,Saturday,47.20053057698690,85.12774934813250,40.66318958677060,-0.23072676925791300,5.0,DC Fast Charger,Long-Distance Traveler
User_260,Nissan Leaf,62.0,Station_318,Los Angeles,2024-01-11 19:00:00,2024-01-11 21:31:00,60.5227294924313,3.078528492754890,14.16343771987750,22.670355454060000,Evening,Saturday,25.511673150670300,64.2138773845328,219.1154065223600,-8.823314271075390,4.0,DC Fast Charger,Commuter
User_261,Nissan Leaf,50.0,Station_129,Los Angeles,2024-01-11 20:00:00,2024-01-11 22:15:00,49.62151165856080,3.7314884549610100,28.549558653249400,12.88187848788360,Night,Monday,43.90988048725570,98.38860809649240,260.68516578515400,11.257475676219000,6.0,Level 2,Commuter
User_262,Chevy Bolt,100.0,Station_49,San Francisco,2024-01-11 21:00:00,2024-01-11 23:39:00,54.126087254300000,1.2533145623700600,13.61905213687040,31.936115687275700,Afternoon,Thursday,69.63478802892780,88.99147530915220,175.20621010666300,-9.824642409465280,7.0,Level 2,Long-Distance Traveler
User_263,Hyundai Kona,45.380218482374500,Station_25,San Francisco,2024-01-11 22:00:00,2024-01-11 23:50:00,13.088994842173200,3.2392925386945300,36.475808205118100,36.612367720166400,Afternoon,Saturday,16.78109281796510,91.51478248014700,233.57174087055700,-1.3963983233364300,3.0,Level 1,Long-Distance Traveler
User_264,Tesla Model 3,75.0,Station_266,Chicago,2024-01-11 23:00:00,2024-01-12 02:07:00,7.424244899456770,1.9106242112714000,15.100986773681400,36.54430877511560,Night,Saturday,61.36425981247120,59.94103454253770,,22.18491184921540,5.0,DC Fast Charger,Long-Distance Traveler
User_265,BMW i3,143.475209744922,Station_118,New York,2024-01-12 00:00:00,2024-01-12 02:29:00,47.086336000396700,3.310831015582220,5.130814495751760,31.220198328832500,Evening,Thursday,85.1884767115091,76.40260687177560,35.083629466205300,13.410154828640600,7.0,DC Fast Charger,Casual Driver
User_266,Tesla Model 3,100.0,Station_464,Los Angeles,2024-01-12 01:00:00,2024-01-12 04:48:00,,0.5047879452723790,,23.5995334142819,Morning,Sunday,48.53777632106410,78.14309336406690,269.4965675176710,-5.887922835563270,6.0,DC Fast Charger,Commuter
User_267,BMW i3,85.0,Station_144,New York,2024-01-12 02:00:00,2024-01-12 03:21:00,56.821352470096700,0.8652131466394620,21.269704738274800,15.832813556678100,Afternoon,Tuesday,17.451240723590100,53.8501746253108,263.7448790437270,39.80240624595090,2.0,Level 2,Long-Distance Traveler
User_268,Tesla Model 3,75.0,Station_442,Houston,2024-01-12 03:00:00,2024-01-12 05:00:00,36.53187940069510,2.65165086059227,5.092837673638760,32.239952816246000,Evening,Sunday,80.02092861263980,75.52594738649500,97.7257585439812,11.301642472241200,7.0,DC Fast Charger,Long-Distance Traveler
User_269,Hyundai Kona,100.0,Station_200,Los Angeles,2024-01-12 04:00:00,2024-01-12 06:46:00,58.151062888392900,1.9862538995816700,34.96509713846360,25.39160380117890,Afternoon,Tuesday,17.46097583271430,82.1311377474008,236.83318464083100,35.589301174461700,7.0,DC Fast Charger,Casual Driver
User_270,BMW i3,10.189286767077000,Station_157,New York,2024-01-12 05:00:00,2024-01-12 05:51:00,63.594271533713900,3.333555447833440,28.59630646268830,5.08639760450986,Night,Monday,18.284235370776800,63.02512257270330,149.95694947215400,2.79084416712824,4.0,DC Fast Charger,Commuter
User_271,Chevy Bolt,85.0,Station_487,Chicago,2024-01-12 06:00:00,2024-01-12 07:03:00,55.415049767383400,2.314931146241420,30.64392047525130,36.42534261797,Afternoon,Sunday,88.07089504158920,64.80813651303750,176.932958126598,-8.428028851272650,5.0,DC Fast Charger,Long-Distance Traveler
User_272,Tesla Model 3,50.0,Station_348,Chicago,2024-01-12 07:00:00,2024-01-12 09:19:00,12.919879701960600,3.3808345310347200,9.137049424320670,11.496514174723900,Night,Saturday,48.08341175551520,71.15874257165280,188.60188052087400,-2.4119193043412400,4.0,Level 1,Commuter
User_273,Tesla Model 3,75.0,Station_134,Los Angeles,2024-01-12 08:00:00,2024-01-12 09:18:00,70.24471717977450,3.3727385721051600,31.88182227346870,18.527820191021700,Night,Thursday,72.54929506897910,91.90178009240870,34.52241141897320,7.136485621670330,4.0,Level 2,Casual Driver
User_274,BMW i3,50.0,Station_400,Houston,2024-01-12 09:00:00,2024-01-12 11:38:00,47.904097938603600,1.161237733936940,22.061905571983400,35.041753477710800,Night,Thursday,48.97534202307550,75.49040404239130,32.237616796183900,-2.996197814862220,5.0,Level 1,Commuter
User_275,Chevy Bolt,62.0,Station_148,Chicago,2024-01-12 10:00:00,2024-01-12 11:42:00,59.14827213488980,3.8789004094092100,14.880153191426600,32.074788131830800,Morning,Tuesday,40.003893571456100,57.348292050427100,,-1.864065534475800,3.0,Level 2,Long-Distance Traveler
User_276,Chevy Bolt,75.0,Station_336,Chicago,2024-01-12 11:00:00,2024-01-12 12:53:00,6.462698570789020,3.4652565871600500,5.335241682956590,37.459128650518600,Evening,Sunday,88.22102307711000,91.94331828821980,,38.41183429848200,4.0,DC Fast Charger,Long-Distance Traveler
User_277,Hyundai Kona,100.0,Station_71,Houston,2024-01-12 12:00:00,2024-01-12 13:22:00,79.0022597060318,3.893154871495160,26.97742286397170,11.287504381096400,Night,Friday,22.533751566678500,93.29783009724340,39.74600722869760,7.684356808228180,3.0,Level 2,Commuter
User_278,Chevy Bolt,78.38373535705670,Station_233,New York,2024-01-12 13:00:00,2024-01-12 15:09:00,19.9168777203513,2.8051787813708300,32.21173098849590,10.47101094196360,Night,Friday,43.909979474757200,80.05854643034130,205.64398874700500,10.384842627463500,7.0,Level 1,Casual Driver
User_279,Chevy Bolt,62.0,Station_334,Chicago,2024-01-12 14:00:00,2024-01-12 16:33:00,73.22951284506480,3.5163531165106800,23.618123845206900,16.971085913292700,Afternoon,Saturday,14.078141077494100,60.688775546796200,,35.833595456859000,5.0,DC Fast Charger,Casual Driver
User_280,Chevy Bolt,75.0,Station_299,San Francisco,2024-01-12 15:00:00,2024-01-12 18:17:00,15.058971703234300,3.2169858240640300,14.767890758738700,15.670141677233,Evening,Tuesday,49.868120868150700,82.17964274236240,68.52318394687730,28.05657767890560,1.0,Level 1,Casual Driver
User_281,Nissan Leaf,62.0,Station_154,Chicago,2024-01-12 16:00:00,2024-01-12 17:14:00,12.132557803938500,2.6746900749995700,40.19690033842820,34.86909527633070,Morning,Saturday,32.07190535374780,77.49195605753640,92.1158672426987,25.20350172835020,7.0,Level 1,Casual Driver
User_282,Hyundai Kona,100.0,Station_90,New York,2024-01-12 17:00:00,2024-01-12 20:45:00,30.53308100745640,2.3000050341363700,19.021088745685900,35.1572818174008,Morning,Wednesday,52.91050286219490,67.2187408202672,132.6046017612940,2.33111516426541,6.0,Level 1,Long-Distance Traveler
User_283,Tesla Model 3,50.0,Station_334,New York,2024-01-12 18:00:00,2024-01-12 20:46:00,20.3535460696326,2.424679354945070,11.161935288902700,26.165414187154100,Afternoon,Thursday,109.26579432595400,82.33383444970030,116.18408209840100,2.7703220167012100,1.0,Level 2,Commuter
User_284,BMW i3,50.0,Station_199,Los Angeles,2024-01-12 19:00:00,2024-01-12 21:14:00,6.479430984738160,2.1335036284136600,,37.20859060029820,Morning,Sunday,52.61626456413690,83.35374544109870,77.79797005629810,26.616977601831000,0.0,Level 1,Long-Distance Traveler
User_285,Tesla Model 3,100.0,Station_161,San Francisco,2024-01-12 20:00:00,2024-01-12 22:59:00,14.018823992805100,1.8272416718247200,6.291013587854590,25.543545230385600,Afternoon,Sunday,58.996115876586,90.81351987157450,22.540477243987000,33.28195603093970,7.51530869035586,Level 2,Commuter
User_286,Hyundai Kona,85.0,Station_26,New York,2024-01-12 21:00:00,2024-01-12 23:55:00,61.83012083767200,1.3995197521599700,49.15968568228320,8.02178413780609,Evening,Saturday,36.846896815054700,92.67951284722470,80.99732070598940,-2.3415542260236700,0.0,Level 1,Commuter
User_287,BMW i3,75.0,Station_121,Houston,2024-01-12 22:00:00,2024-01-13 01:53:00,51.621690933773600,1.303555581123810,43.16138737357080,28.15164637395490,Afternoon,Monday,22.787479040018400,58.6624943861943,185.95215211232100,7.936964700801350,7.0,Level 1,Casual Driver
User_288,Hyundai Kona,100.0,Station_301,San Francisco,2024-01-12 23:00:00,2024-01-13 01:15:00,13.319017315610500,0.8912958968406130,21.630106535904500,9.96972720755874,Afternoon,Sunday,81.55932358998330,177.70866647340400,87.30415654223270,38.77143808328200,7.0,Level 2,Casual Driver
User_289,Chevy Bolt,85.0,Station_212,San Francisco,2024-01-13 00:00:00,2024-01-13 01:12:00,37.642303850706800,2.6670149761721700,19.596360359213400,27.89822488661170,Night,Friday,34.92875322393100,79.45914963060310,,-9.679928907135150,0.0,Level 2,Commuter
User_290,BMW i3,75.0,Station_63,Houston,2024-01-13 01:00:00,2024-01-13 04:16:00,70.62045542020040,0.637026904969773,18.335547457945300,14.738211793245000,Morning,Saturday,25.723471642871200,99.585814595444,188.46379155896100,-4.842996855241950,2.0,Level 1,Commuter
User_291,Chevy Bolt,75.0,Station_451,Chicago,2024-01-13 02:00:00,2024-01-13 05:50:00,74.49108355632320,2.8590804803775800,32.949711654976400,31.654278544113600,Evening,Wednesday,55.66200143730430,52.571622201873600,160.67861854327100,26.307504471636300,5.0,Level 1,Commuter
User_292,Tesla Model 3,75.0,Station_436,Houston,2024-01-13 03:00:00,2024-01-13 05:43:00,32.52486104511660,2.2874965043076100,31.5531561687629,10.03602310243690,Evening,Thursday,23.42576752983390,83.74262073596750,294.05825875693700,25.92667701462240,2.0,DC Fast Charger,Long-Distance Traveler
User_293,Tesla Model 3,100.0,Station_68,Houston,2024-01-13 04:00:00,2024-01-13 05:17:00,78.39905610034740,0.5318848035877060,29.753158714478900,34.301109962055500,Night,Sunday,49.66021029282840,83.24626253232050,119.78864790850700,-9.296045390619860,1.0,Level 1,Commuter
User_294,BMW i3,50.0,Station_253,Chicago,2024-01-13 05:00:00,2024-01-13 07:35:00,65.32285347166380,1.2923823850992100,41.877154150911000,17.840509726883600,Afternoon,Wednesday,54.295606885386400,87.54853995015630,32.14595633492420,-9.395365259699590,3.0,Level 1,Long-Distance Traveler
User_295,BMW i3,62.0,Station_410,Chicago,2024-01-13 06:00:00,2024-01-13 06:36:00,30.63992013217630,1.6293384812840200,46.84858796557750,36.95621233288670,Evening,Saturday,62.179035549338600,53.742442524278200,151.5112088853610,21.080329879354100,3.0,DC Fast Charger,Commuter
User_296,Hyundai Kona,85.0,Station_459,Chicago,2024-01-13 07:00:00,2024-01-13 10:57:00,78.15878931012140,1.5481334953165500,7.34702904042674,15.064171728841700,Evening,Thursday,78.17878531385020,80.78249491449300,114.76631518048200,20.8310001306784,4.0,Level 1,Casual Driver
User_297,Hyundai Kona,75.0,Station_2,Chicago,2024-01-13 08:00:00,2024-01-13 11:46:00,5.3378360735216500,1.3473103319992700,29.15448171293190,39.5882610449191,Afternoon,Thursday,16.3556544239116,88.04370260386370,67.71733683557790,29.249086599941600,0.2884081107034520,Level 1,Commuter
User_298,Chevy Bolt,75.0,Station_398,Chicago,2024-01-13 09:00:00,2024-01-13 09:45:00,29.318815538897800,2.0626726768907800,36.764269762315800,26.74074336964270,Afternoon,Tuesday,54.75318080948300,80.76527145643800,200.52483681776500,6.325563651505090,0.0,Level 2,Commuter
User_299,BMW i3,75.0,Station_108,Houston,2024-01-13 10:00:00,2024-01-13 12:38:00,23.993961272428700,3.269542110243810,32.933970559947500,20.65067387235960,Evening,Tuesday,87.85226345162020,75.36398822746150,205.17024168903700,5.918020657224010,5.0,Level 2,Long-Distance Traveler
User_300,Tesla Model 3,100.0,Station_286,Los Angeles,2024-01-13 11:00:00,2024-01-13 13:24:00,5.6995199544600400,1.0866768976439000,40.48262896138070,16.58424488333180,Afternoon,Monday,54.544755368940000,81.03013387969960,221.58355288822700,32.63449014531150,3.0,Level 2,Commuter
User_301,Hyundai Kona,65.04709890586730,Station_49,Los Angeles,2024-01-13 12:00:00,2024-01-13 13:06:00,54.52901286506670,0.6431048412173440,41.494238016038700,9.767814595808770,Morning,Monday,73.36171145435400,73.14283891077370,250.36992822573600,31.247335393559500,0.0,Level 1,Long-Distance Traveler
User_302,Hyundai Kona,50.0,Station_140,New York,2024-01-13 13:00:00,2024-01-13 16:14:00,56.324648784145000,3.354432889112450,14.245986238314000,31.34224898721740,Evening,Sunday,63.932753775970700,87.69917051125830,174.13894213778100,-6.256501931360970,7.0,Level 2,Long-Distance Traveler
User_303,Tesla Model 3,75.0,Station_218,Los Angeles,2024-01-13 14:00:00,2024-01-13 16:34:00,,2.7625070229720100,15.292960589675500,26.575187305228300,Afternoon,Wednesday,75.32264788537640,89.871641082688,197.66783354430200,21.139472375158700,6.0,Level 1,Casual Driver
User_304,Hyundai Kona,75.0,Station_44,Los Angeles,2024-01-13 15:00:00,2024-01-13 16:50:00,65.2254522844251,2.7599862066097300,18.069592332988400,29.435894388359400,Evening,Tuesday,45.5068659842013,83.40752160581040,206.9879012630540,4.068853035632120,0.0,DC Fast Charger,Casual Driver
User_305,Chevy Bolt,100.0,Station_417,Houston,2024-01-13 16:00:00,2024-01-13 19:41:00,23.540383919797500,2.5925972772691000,3.5081614873934300,23.220087806019000,Evening,Thursday,17.170614248794300,39.31920167051180,192.85689131728200,14.538649316116300,4.0,Level 2,Casual Driver
User_306,BMW i3,75.0,Station_269,Chicago,2024-01-13 17:00:00,2024-01-13 18:31:00,18.549702417680700,1.828878540843830,13.855271545418000,16.48379963872820,Night,Tuesday,37.87100088921710,66.16504375021910,46.22369185622130,26.694888257357200,7.0,DC Fast Charger,Casual Driver
User_307,Tesla Model 3,33.37702357097420,Station_78,Chicago,2024-01-13 18:00:00,2024-01-13 19:41:00,20.763187642544300,2.6865649816346500,23.99284957205270,30.691998651557000,Morning,Thursday,27.40042669502670,55.23400520188920,155.2169255876910,8.316822120598250,2.0,Level 1,Long-Distance Traveler
User_308,BMW i3,85.0,Station_216,Houston,2024-01-13 19:00:00,2024-01-13 22:38:00,46.454781153731500,3.9365705372341200,42.83848279850630,5.06404815023892,Morning,Tuesday,12.793089168257400,70.71797256504610,3.824527427420320,26.51176747373150,1.7554439348812900,Level 1,Commuter
User_309,Hyundai Kona,85.0,Station_382,Los Angeles,2024-01-13 20:00:00,2024-01-13 22:34:00,49.74934189978180,2.008221975228490,33.70234120475920,18.58598183312090,Night,Thursday,62.63796602121700,87.47010159296560,177.26981142816300,31.464224787251200,0.0,DC Fast Charger,Long-Distance Traveler
User_310,Hyundai Kona,100.0,Station_98,Houston,2024-01-13 21:00:00,2024-01-14 00:10:00,66.17491556109750,1.5908913989608600,4.096052506150110,37.055020964602700,Night,Wednesday,57.518557510456100,59.218344208577100,19.842550619791900,12.62900174508790,2.0,DC Fast Charger,Casual Driver
User_311,Tesla Model 3,85.0,Station_236,New York,2024-01-13 22:00:00,2024-01-13 23:35:00,,2.1398831582549100,12.428454608347100,30.345563222221600,Evening,Tuesday,11.309421123206600,61.89683408606990,50.070107726299500,22.772156261728100,1.0,DC Fast Charger,Commuter
User_312,Chevy Bolt,59.794139252441900,Station_282,Chicago,2024-01-13 23:00:00,2024-01-13 23:59:00,49.83823893887460,1.6478234891252000,20.870007767570700,12.24506007473570,Morning,Friday,41.37761828816220,62.03331148509730,40.84365487671590,-4.843799756853210,5.685366888566940,DC Fast Charger,Long-Distance Traveler
User_313,Nissan Leaf,75.0,Station_149,San Francisco,2024-01-14 00:00:00,2024-01-14 00:49:00,50.659847013529500,0.5600308824381490,41.88423157875780,34.023837203216000,Night,Friday,79.25660844200290,76.33856416576590,206.66803143002100,14.060078741167800,2.0,Level 2,Commuter
User_314,Tesla Model 3,62.0,Station_412,New York,2024-01-14 01:00:00,2024-01-14 04:37:00,6.885479431723560,3.500201170135870,29.44664264254550,13.151438217973200,Afternoon,Thursday,62.99501973890690,70.58747645056330,270.3822387599340,4.057993736673460,7.0,DC Fast Charger,Long-Distance Traveler
User_315,Nissan Leaf,75.0,Station_304,New York,2024-01-14 02:00:00,2024-01-14 03:51:00,64.76361325790920,0.5433591266631460,31.454058003564600,9.001401096042080,Evening,Wednesday,68.68211127506430,63.140043864407000,213.73081476460700,-5.431969444252170,1.0,Level 2,Commuter
User_316,Nissan Leaf,50.0,Station_484,Houston,2024-01-14 03:00:00,2024-01-14 05:16:00,55.420912210556000,3.6744100257396800,39.08038684912090,11.678020987060100,Morning,Thursday,74.61169023972580,62.05991728356240,204.67136761932100,-9.366179122075470,1.0,DC Fast Charger,Commuter
User_317,Chevy Bolt,85.0,Station_424,Los Angeles,2024-01-14 04:00:00,2024-01-14 07:51:00,37.77161458127730,4.615782239309850,4.034655716474350,32.356351723069300,Evening,Wednesday,52.13244929303640,93.21180849655900,96.84198081577830,1.7308596215155400,7.0,DC Fast Charger,Casual Driver
User_318,Nissan Leaf,75.0,Station_66,Chicago,2024-01-14 05:00:00,2024-01-14 08:01:00,44.06555274761640,0.7388318908606430,18.136176918025800,37.81041851456050,Evening,Monday,43.3631967175386,72.85514963212470,261.50598887337200,21.12350581758100,6.0,Level 2,Casual Driver
User_319,Nissan Leaf,50.0,Station_234,San Francisco,2024-01-14 06:00:00,2024-01-14 08:41:00,76.70996422567770,2.718104326803350,37.73494300980390,9.420847431771930,Afternoon,Tuesday,57.418238339188900,53.71579569179590,189.89795469837300,20.606106284958500,2.0,Level 1,Commuter
User_320,Chevy Bolt,75.0,Station_457,New York,2024-01-14 07:00:00,2024-01-14 08:06:00,6.521023617093560,0.9500538452594570,34.45341482483380,9.835010134456080,Afternoon,Wednesday,80.47386392705910,52.86565232596660,86.1229463663984,1.2157737486667700,7.0,Level 1,Commuter
User_321,Nissan Leaf,85.0,Station_87,San Francisco,2024-01-14 08:00:00,2024-01-14 10:41:00,23.019693837419900,2.9097072695904600,23.680039830203200,20.861091013905600,Night,Thursday,78.10179095216840,68.35401867963810,89.42047869614790,12.01626990739150,3.0,Level 1,Casual Driver
User_322,Nissan Leaf,100.0,Station_79,Los Angeles,2024-01-14 09:00:00,2024-01-14 10:46:00,62.319175551810600,2.9247352724992000,22.41630595649870,7.162452048006950,Afternoon,Sunday,21.819886273129100,61.29106772673940,22.619488519526200,11.126462848905800,6.0,Level 1,Long-Distance Traveler
User_323,Nissan Leaf,62.0,Station_205,Los Angeles,2024-01-14 10:00:00,2024-01-14 11:58:00,64.52243106916860,1.7249913300016600,39.24707457045790,38.17893479405740,Morning,Sunday,31.488931192836900,66.30498502948490,75.831666453641,0.397259806410319,6.0,Level 2,Commuter
User_324,Tesla Model 3,100.0,Station_279,San Francisco,2024-01-14 11:00:00,2024-01-14 14:54:00,52.99672888359280,3.5264988700635600,38.36925513880510,6.452202177004990,Night,Monday,10.950912707790700,69.30238832786550,27.930909180515200,14.177763270049600,6.0,Level 1,Long-Distance Traveler
User_325,Tesla Model 3,75.0,Station_337,Chicago,2024-01-14 12:00:00,2024-01-14 14:55:00,74.73938753754210,0.0953144165458864,44.05048455914650,27.742986940756000,Morning,Sunday,27.62289341973860,61.32518277224480,56.3252273928085,9.990199636985110,3.176061926468780,Level 2,Casual Driver
User_326,Tesla Model 3,62.0,Station_254,Los Angeles,2024-01-14 13:00:00,2024-01-14 14:57:00,17.890527690443500,3.7065221875647000,3.6602456856244400,25.222700923617200,Morning,Thursday,32.14887452372520,113.21106541250600,,-4.306189808549540,5.0,Level 2,Commuter
User_327,Chevy Bolt,100.0,Station_304,San Francisco,2024-01-14 14:00:00,2024-01-14 17:43:00,18.848843442027300,2.414714251795190,47.44796509326110,7.321396396832370,Night,Friday,84.30767807010040,62.79550482109620,237.05129862525600,-2.876962686979990,1.0,Level 2,Long-Distance Traveler
User_328,Hyundai Kona,100.0,Station_380,New York,2024-01-14 15:00:00,2024-01-14 18:25:00,58.37615445163150,1.8775223705101500,4.6696670367747600,33.85680931892130,Afternoon,Friday,15.359167401010400,56.58027747341750,96.86304815594600,16.972016794308900,3.0,Level 2,Casual Driver
User_329,Nissan Leaf,62.0,Station_130,San Francisco,2024-01-14 16:00:00,2024-01-14 17:02:00,57.819430587681500,2.1704717138663200,,31.9207848743162,Evening,Tuesday,66.55433081505480,77.72473780774940,222.66925108491500,34.04479017061410,1.0,Level 2,Commuter
User_330,Nissan Leaf,85.0,Station_84,San Francisco,2024-01-14 17:00:00,2024-01-14 18:27:00,13.3246110441358,1.38201984923984,24.74284750954940,12.388236508175100,Afternoon,Saturday,52.78624625920920,92.86857199351070,283.9904923578400,35.704863864734800,4.0,DC Fast Charger,Long-Distance Traveler
